,alg_name,dataset_name,Accuracy__test_median,Accuracy__test_mean,time__train_median,time__train_mean,Accuracy__test_mean_min,Accuracy__test_mean_max,normalized_Accuracy__test_mean,Accuracy_rank_mean,normalized_F1__test_mean,F1_rank_mean,F1__test_mean_min,F1__test_mean_max,normalized_Log Loss__test_mean,Log Loss_rank_mean,Log Loss__test_mean_min,Log Loss__test_mean_max,alg_type
94,CatBoost,openml__tic-tac-toe__49,0.9583333333333334,0.9446162280701754,1.1757190880000223,1.151987264400003,0.6534429824561403,0.995811403508772,0.8504675890340763,18.0,0.8504675890340763,18.0,0.6534429824561403,0.995811403508772,0.19088574822305956,16.0,0.01064632257821266,0.909448712292997,gbdt
95,CatBoost,openml__transplant__3748,1.0,0.976923076923077,0.30913932500000024,0.26865654930000055,0.41813186813186815,0.9923076923076923,0.9732057416267943,17.0,0.9732057416267943,17.0,0.41813186813186815,0.9923076923076923,0.007489538434015423,11.0,0.01834068888948974,7.939560935455987,gbdt
96,CatBoost,openml__vehicle__53,0.7633053221288515,0.7683473389355743,1.3868219495000176,2.460015743299992,0.39019607843137255,0.8380532212885153,0.8443568815085846,5.0,0.832099024100892,7.0,0.33916927228115884,0.8378855942751752,0.008452876542522941,5.0,0.3708180087702053,12.908915935739438,gbdt
97,CatBoost,openml__visualizing_environmental__3602,0.6363636363636364,0.6666666666666667,0.16588613250000026,0.21264017800000046,0.47727272727272724,0.7393939393939395,0.7225433526011561,16.0,0.7225433526011561,16.0,0.47727272727272724,0.7393939393939395,0.004573996877782653,14.0,0.562685507000424,14.831934500982893,gbdt
98,CatBoost,openml__visualizing_livestock__3731,0.8461538461538461,0.8384615384615385,0.08580778149999975,0.20107305020000035,0.5076923076923077,0.8538461538461538,0.9555555555555557,3.0,0.9555555555555557,3.0,0.5076923076923077,0.8538461538461538,0.0,1.0,0.3768081444987982,6.797744843139805,gbdt
99,CatBoost,openml__vowel__3022,0.9393939393939394,0.9363636363636363,3.884299105500002,5.772094971599991,0.4686868686868687,0.983838383838384,0.9078431372549016,14.0,0.9193715479133547,14.0,0.39973102715213243,0.9838019178963451,0.06579773024408384,12.0,0.06288853565252293,2.854361413767519,gbdt
100,CatBoost,openml__wall-robot-navigation__9960,0.9963302752293578,0.9948691064287394,1.8036163259999998,2.272782068600002,0.6968511610713446,0.9972517390866015,0.9920684817798816,6.0,0.9918240830013012,6.0,0.6381316664060718,0.9972334261224394,0.002374666003610746,5.0,0.01092501735432678,3.215984397089867,gbdt
101,CatBoost,openml__wdbc__9946,0.9649122807017544,0.9666353383458647,0.986821936000001,1.0575751396000002,0.6677631578947368,0.9666353383458647,1.0,1.0,1.0,1.0,0.6677631578947368,0.9666353383458647,0.0,1.0,0.08929002719669091,1.7800026001379936,gbdt
102,CatBoost,openml__wilt__146820,0.9824380165289256,0.9832606129048816,0.6389249765000216,0.6406068561999987,0.9460632582174083,0.988841691904933,0.8695352185912564,9.0,0.8695352185912564,9.0,0.9460632582174083,0.988841691904933,0.056028379964437644,8.0,0.03279841487377067,0.21371133636717707,gbdt
103,CatBoost,openml__yeast__145793,0.6561054868141483,0.6485439320084989,1.3018451410000118,1.6521223406999959,0.594944381952256,0.6485439320084989,1.0,1.0,0.9852531762347366,2.0,0.59029498894969,0.6459636811772743,0.0,1.0,0.8309382175283876,2.2064442977773684,gbdt
104,CatBoost (default),openml__Australian__146818,0.8623188405797102,0.8652173913043478,1.2095361954999992,1.3069998906999998,0.7057971014492754,0.872463768115942,0.9565217391304353,2.0,0.9565217391304353,2.0,0.7057971014492754,0.872463768115942,0.004371646017125944,2.0,0.3026770878904542,1.682198180286101,
105,CatBoost (default),openml__Click_prediction_small__190408,0.8384230287859824,0.8384649565086052,16.096547891500002,15.3243437233,0.5663078848560701,0.8385651255356125,0.999632079474701,2.0,0.999632079474701,2.0,0.5663078848560701,0.8385651255356125,0.0,1.0,0.409301435228003,14.97919499040396,
106,CatBoost (default),openml__LED-display-domain-7digit__125921,0.7,0.704,0.4293375999999993,0.43938898339999993,0.4600000000000001,0.736,0.8840579710144926,25.0,0.897163923200017,29.0,0.388893239182558,0.7316089022089022,0.03300429177005958,8.0,0.8274094934397457,3.652655193113386,
107,CatBoost (default),openml__MiceProtein__146800,0.9537037037037036,0.9509259259259257,1.3939900759999997,1.5103377109,0.5296296296296296,0.9981481481481481,0.8992094861660076,18.0,0.9063255018618157,18.0,0.49336353294707624,0.9981467764060357,0.13940942931773753,20.0,0.011986852568435496,2.8651770281177256,
108,CatBoost (default),openml__PhishingWebsites__14952,0.9543199168664547,0.9539579259162283,2.1554210644999987,2.2531191614,0.8426065148552118,0.9729533682996081,0.8542700350531828,23.0,0.8542700350531828,23.0,0.8426065148552118,0.9729533682996081,0.13570156030270702,23.0,0.07000450075671823,0.4431161031342383,
109,CatBoost (default),openml__Satellite__167211,0.9931372549019608,0.9933333333333334,0.6743125024999994,0.6471556151999999,0.9852941176470589,0.9949019607843137,0.8367346938775595,15.0,0.8367346938775595,15.0,0.9852941176470589,0.9949019607843137,0.029487866197975166,10.0,0.01834865319974004,0.16382662153948954,
110,CatBoost (default),openml__SpeedDating__146607,0.8645584725536993,0.8654804777831956,20.98039829899999,21.2872317287,0.7992341097737972,0.8710900676640918,0.9219328494728217,6.0,0.9219328494728217,6.0,0.7992341097737972,0.8710900676640918,0.011559008296733017,3.0,0.30016409710038794,1.0272143276188477,
111,CatBoost (default),openml__acute-inflammations__10089,1.0,1.0,0.20270560600000032,0.19936409429999996,0.5166666666666667,1.0,1.0,1.0,1.0,1.0,0.5166666666666667,1.0,0.0005281890428566199,8.0,9.992007221626413e-16,3.0767213631945447,
112,CatBoost (default),openml__ada_agnostic__3896,0.8576120964336442,0.855985354524166,1.2184093805000002,1.1566364095000004,0.7518637951552842,0.8575214019732045,0.9854620268686803,3.0,0.9854620268686803,3.0,0.7518637951552842,0.8575214019732045,0.0,1.0,0.31815340920727564,1.0030827114211502,
