dataset_fold_id,Accuracy__test_neural,Accuracy__test_non-neural,F1__test_neural,F1__test_non-neural,MSE__test_neural,MSE__test_non-neural,Log Loss__test_neural,Log Loss__test_non-neural,alg_name_neural,alg_name_non-neural,time__train_neural,time__train_non-neural,time__test_neural,time__test_non-neural
openml__Australian__146818__fold_8,0.8405797101449275,0.8985507246376812,0.8405797101449275,0.8985507246376812,,,0.309141034509251,0.274999435239631,rtdl_MLP,LightGBM,4.073062841999999,0.2271928400000007,0.0399085439999993,0.0004992530000009
openml__Australian__146818__fold_9,0.7971014492753623,0.8695652173913043,0.7971014492753623,0.8695652173913043,,,0.4620280440118441,0.299853064873144,DANet,RandomForest,40.17382590300008,0.072817226999998,0.0409753579999687,0.029550921000002
openml__Bioresponse__9910__fold_0,0.7819148936170213,0.8085106382978723,0.7819148936170213,0.8085106382978723,,,0.4849718135244094,0.4444688233953128,DANet,XGBoost,51.02893091699934,6.395220780000045,0.0346788709994143,0.0246752660000311
openml__Bioresponse__9910__fold_1,0.7573333333333333,0.7733333333333333,0.7573333333333333,0.7733333333333333,,,0.5033717964757234,0.4667888617391965,rtdl_ResNet,CatBoost,7.159860466000055,13.708576590000009,0.0585952449999922,0.0474928129999625
openml__Bioresponse__9910__fold_2,0.792,0.7973333333333333,0.792,0.7973333333333333,,,0.4603683239631355,0.4542298157558959,TabTransformer,LightGBM,16.57902015100001,15.63270610199993,0.0605612010000413,0.0296115720000216
openml__Bioresponse__9910__fold_3,0.808,0.8213333333333334,0.808,0.8213333333333332,,,0.4229169317645331,0.4091622199718598,rtdl_ResNet,CatBoost,6.825096572000007,2.98890373800009,0.0607835649999515,0.0432811530001799
openml__Bioresponse__9910__fold_4,0.7653333333333333,0.784,0.7653333333333333,0.7840000000000001,,,0.47995656876266,0.421766968786257,STG,LightGBM,44.65177673699986,12.41450411400001,0.0052864099998259,0.0228933439999536
openml__Bioresponse__9910__fold_5,0.76,0.8,0.76,0.8000000000000002,,,0.4996031999935706,0.4686785710552597,TabTransformer,CatBoost,13.301633041999594,13.742336797999997,0.065922077000323,0.0454199120001703
openml__Bioresponse__9910__fold_6,0.7706666666666667,0.7786666666666666,0.7706666666666667,0.7786666666666666,,,0.5233104246777172,0.4685750428338845,rtdl_ResNet,XGBoost,7.547296976999974,2.52412858,0.0601283910000347,0.0263259110000007
openml__Bioresponse__9910__fold_7,0.776,0.8213333333333334,0.776,0.8213333333333332,,,0.4937180509815613,0.4450694231791398,rtdl_ResNet,CatBoost,7.380460051,3.884071467000013,0.0621682340000688,0.0423912079999126
openml__Bioresponse__9910__fold_8,0.7786666666666666,0.8106666666666666,0.7786666666666666,0.8106666666666666,,,0.5021115085457762,0.4503616201847185,rtdl_ResNet,CatBoost,6.081118481999965,8.082542680000074,0.0619424340000023,0.0466755130000819
openml__Bioresponse__9910__fold_9,0.7306666666666667,0.76,0.7306666666666667,0.76,,,0.605732988315324,0.5108292816945634,TabNet,LightGBM,106.1705480030014,15.435549884000013,0.0802819740001723,0.0262742730000127
openml__CIFAR_10__167124__fold_0,0.5163333333333333,0.5313333333333333,0.5153974958021276,0.5302095716852915,,,1.4215976320014645,1.3444029802076207,TabNet,XGBoost,285.5792465939994,489.8322161199976,0.4853367459982109,1.3344105319993105
openml__CIFAR_10__167124__fold_1,0.5301666666666667,0.5415,0.5272430810482699,0.5403801112670045,,,1.3950641482945063,1.3064262214728708,TabNet,XGBoost,279.6621541259992,495.2778097099981,0.4996800129993062,1.3318446250013949
openml__CIFAR_10__167124__fold_2,0.5293333333333333,0.5336666666666666,0.5221000927788241,0.5342860097986608,,,1.4064849376184188,1.3234693255122985,TabNet,XGBoost,285.251401816,495.5212149030013,0.4792486490005103,1.3499521849989833
openml__CIFAR_10__167124__fold_3,0.5128333333333334,0.5401666666666667,0.509961275883402,0.5385027871139977,,,1.4103260499850536,1.31407569988784,TabNet,XGBoost,257.5800545769998,496.237113633997,0.6325243779974699,1.3142868100003398
openml__CIFAR_10__167124__fold_4,0.5135,0.5386666666666666,0.5127401523428101,0.5373706792514409,,,1.4055980877390442,1.3214595563596232,TabNet,XGBoost,258.74708654799906,495.6345141499987,0.4647774590011977,1.3426446049998049
openml__CIFAR_10__167124__fold_5,0.5313333333333333,0.5501666666666667,0.5289948267362958,0.5488459405893277,,,1.3628759525792362,1.3047436893181488,TabNet,XGBoost,280.23134278699945,491.9342064140037,0.4888960200005385,1.3148450259977835
openml__CIFAR_10__167124__fold_6,0.5221666666666667,0.5343333333333333,0.5221845248758027,0.532644179209823,,,1.4366914045788968,1.328702856052104,TabNet,XGBoost,318.5768272589994,497.30319099400367,0.5753926930010493,1.3066249469993636
openml__CIFAR_10__167124__fold_7,0.5156666666666667,0.5365,0.5142389200743728,0.5353198178130344,,,1.4031247746102358,1.334443680858162,TabNet,XGBoost,281.37490421999973,494.6678713379952,0.612392971997906,1.3073649759971886
openml__CIFAR_10__167124__fold_8,0.527,0.5308333333333334,0.525276767998366,0.5297801465599496,,,1.398701403788679,1.3363454711319742,TabNet,XGBoost,274.4496776630004,495.27271243399446,0.4889921329995559,1.3403519179992145
openml__CIFAR_10__167124__fold_9,0.5126666666666667,0.5496666666666666,0.5108433300605024,0.5484038220561153,,,1.4260140335942757,1.3144022106769262,TabNet,XGBoost,258.33446902300057,494.613205144,0.4772794260024966,1.3269929219968617
openml__Census-Income__168340__fold_0,0.9556951451769188,0.9582679006983194,0.9556951451769188,0.9582679006983194,,,0.1160763067830703,0.1074397337531716,rtdl_MLP,XGBoost,556.4224882119997,138.74790303499867,0.3112436779993004,0.228524436999578
openml__Census-Income__168340__fold_1,0.9546593604864848,0.9584349627451636,0.9546593604864848,0.9584349627451636,,,0.1213706116657113,0.1135372777778503,rtdl_MLP,XGBoost,557.5896389820009,693.1505272859995,0.3142645990010351,1.0509073289995283
openml__Census-Income__168340__fold_2,0.9532560392929934,0.9576330649203114,0.9532560392929934,0.9576330649203114,,,0.1184540505254703,0.1102979117690945,rtdl_MLP,XGBoost,556.3298414560013,553.7010555050001,0.3179049609971116,0.7786475320026511
openml__Census-Income__168340__fold_3,0.9552607838551238,0.9597046343011796,0.9552607838551238,0.9597046343011796,,,0.116188289862135,0.1059589124153648,rtdl_MLP,LightGBM,554.2354038270023,38.50419919700016,0.3176710210027522,2.177787442999943
openml__Census-Income__168340__fold_4,0.9554946707207056,0.9589695612950648,0.9554946707207056,0.9589695612950648,,,0.1178912370376004,0.1096464978009115,rtdl_ResNet,CatBoost,576.9721988429992,1182.304750215997,0.3997259989992017,0.5568316179997055
openml__Census-Income__168340__fold_5,0.9554931836407378,0.9596698743651432,0.9554931836407378,0.9596698743651432,,,0.116324671903504,0.1075137856543974,rtdl_MLP,LightGBM,555.2979299250001,32.493723931000204,0.3451342389998899,1.6645556980001857
openml__Census-Income__168340__fold_6,0.9547580860732424,0.9590350173750334,0.9547580860732424,0.9590350173750334,,,0.1182712283783883,0.1105224949455779,rtdl_MLP,CatBoost,555.530169579004,1196.6594281819998,0.315448629000457,0.5688870040030451
openml__Census-Income__168340__fold_7,0.9545241913926756,0.9589013632718524,0.9545241913926756,0.9589013632718524,,,0.1185655027379521,0.1090270373572553,rtdl_MLP,CatBoost,555.9194302029937,1138.2055304540008,0.3229798690008465,0.4936805389988876
openml__Census-Income__168340__fold_8,0.9524191392675756,0.9577987169206096,0.9524191392675756,0.9577987169206096,,,0.1200200310158064,0.1102955123970569,rtdl_ResNet,LightGBM,571.386092839999,31.467037159999563,0.4046803179990093,1.6947393200002807
openml__Census-Income__168340__fold_9,0.9534215450414328,0.9583333333333334,0.9534215450414328,0.9583333333333334,,,0.1202966630005663,0.1096991413949551,rtdl_MLP,CatBoost,556.7728369700053,1185.1107293540008,0.3196662409973214,0.5337138030008646
openml__Click_prediction_small__190408__fold_0,0.8340425531914893,0.8367959949937421,0.8340425531914893,0.8367959949937421,,,0.4307226696123925,0.4121322220636099,SAINT,CatBoost,592.2434724060004,32.454812003999905,0.4062436200001684,0.0233072649998575
openml__Click_prediction_small__190408__fold_1,0.835043804755945,0.8405506883604505,0.835043804755945,0.8405506883604505,,,0.416051086553609,0.4054170923934332,SAINT,CatBoost,593.6947005639995,21.829889442999985,0.3992262539995863,0.0209138640000219
openml__Click_prediction_small__190408__fold_2,0.8335419274092616,0.83729662077597,0.8335419274092616,0.8372966207759699,,,0.4287097063950625,0.413870900563918,SAINT,CatBoost,591.6348482209996,33.16009163800027,0.3789997699986998,0.0224785690002136
openml__Click_prediction_small__190408__fold_3,0.8375469336670839,0.8387984981226533,0.8375469336670839,0.8387984981226533,,,0.4257141610812652,0.4119740803555042,SAINT,CatBoost,596.0171187389988,32.192008663000706,0.385825826000655,0.0455408029993122
openml__Click_prediction_small__190408__fold_4,0.8332916145181477,0.8400500625782228,0.8332916145181477,0.8400500625782227,,,0.4233193710840917,0.4038476326221743,SAINT,CatBoost,229.52786900799947,9.019205638999892,0.2035510810001142,0.0185029549998034
openml__Click_prediction_small__190408__fold_5,0.8337922403003755,0.8397997496871089,0.8337922403003755,0.8397997496871089,,,0.4253321295622759,0.4048591568096212,SAINT,CatBoost,124.54538508400036,2.204398148999985,0.1617064719994232,0.0459417460000395
openml__Click_prediction_small__190408__fold_6,0.8330413016270338,0.8347934918648311,0.8330413016270338,0.8347934918648311,,,0.42506660376961,0.4140485113696978,SAINT,CatBoost,125.1365146119997,10.273608011000078,0.1645438619998458,0.0183973709999918
openml__Click_prediction_small__190408__fold_7,0.8357947434292866,0.8385481852315394,0.8357947434292866,0.8385481852315394,,,0.4214744018708986,0.4040916547683194,SAINT,CatBoost,227.97959795499992,9.908330289999869,0.2553413539990288,0.0280283809997854
openml__Click_prediction_small__190408__fold_8,0.8319979969954933,0.8395092638958438,0.8319979969954933,0.8395092638958438,,,0.4277658357944164,0.4117090575811074,SAINT,CatBoost,228.30297934900045,28.375888018000296,0.2090746720004972,0.0223496879998492
openml__Click_prediction_small__190408__fold_9,0.8312468703054582,0.8382573860791187,0.8312468703054582,0.8382573860791187,,,0.4339278514561573,0.4166080662935637,SAINT,CatBoost,228.5242909640001,16.964376208999965,0.2018345409996982,0.0232085809998352
openml__Fashion-MNIST__146825__fold_0,0.8854285714285715,0.8984285714285715,0.8859641222247536,0.8980053838905038,,,0.3216014563240761,0.275389996708923,TabNet,XGBoost,214.88984273900127,41.92947891999938,0.3751299899995501,0.4731931259993871
openml__Fashion-MNIST__146825__fold_1,0.8948571428571429,0.905,0.8948043467533244,0.904578455256657,,,0.3081976261956065,0.2652928821605523,TabNet,XGBoost,235.2864602360023,41.110741689999486,0.3958681399999477,0.4684187969996856
openml__Fashion-MNIST__146825__fold_2,0.8842857142857142,0.8965714285714286,0.8842064707830476,0.895996232922072,,,0.34048949955448,0.2736750611534037,TabNet,XGBoost,214.437204695998,41.17615729600038,0.3793033379988628,0.4726175629984936
openml__Fashion-MNIST__146825__fold_3,0.8935714285714286,0.9042857142857142,0.8931765370026407,0.9039508047959328,,,0.3101235154079165,0.270013789177204,TabNet,XGBoost,243.52815365199783,41.4317246039991,0.3729161560004286,0.4654342010016989
openml__Fashion-MNIST__146825__fold_4,0.8955714285714286,0.9024285714285716,0.8950112579470494,0.9021117530908874,,,0.3066656775408378,0.2629726909665697,TabNet,XGBoost,221.653057151998,41.41553725799895,0.3736196710015065,0.4708814449986676
openml__Fashion-MNIST__146825__fold_5,0.8902857142857142,0.8955714285714286,0.8896047093941019,0.8952134686427696,,,0.3247498267496524,0.2768799216946995,TabNet,XGBoost,286.05006949000017,41.77992431299936,0.3760132669995073,0.4740545490003569
openml__Fashion-MNIST__146825__fold_6,0.9045714285714286,0.9062857142857144,0.9043349701231056,0.9063171400647104,,,0.2869480889335659,0.2489872072598957,TabNet,XGBoost,285.735553090999,41.83403735600041,0.370314257001155,0.4803136820009968
openml__Fashion-MNIST__146825__fold_7,0.8957142857142857,0.9002857142857142,0.8948171740510551,0.8997668198407212,,,0.3177497389338758,0.2727515364740322,TabNet,XGBoost,285.2091497500005,41.64804110699879,0.3755592000015895,0.4728857430000062
openml__Fashion-MNIST__146825__fold_8,0.8918571428571429,0.9011428571428572,0.891765862622282,0.9004575488000391,,,0.3254431415331252,0.2657941599222089,TabNet,XGBoost,707.8320543190002,41.71191138699942,0.7994513269995878,0.4722984560012264
openml__Fashion-MNIST__146825__fold_9,0.8832857142857143,0.8988571428571429,0.8830341546651069,0.8984620479248799,,,0.3313313972093495,0.2766704634365322,TabNet,XGBoost,205.3095763569981,41.66858558000058,0.3779066409988445,0.4782348050011933
openml__GesturePhaseSegmentationProcessed__14969__fold_0,0.5617408906882592,0.7024291497975709,0.5418442028235589,0.6931062625085451,,,1.118348560968309,0.8223069350078164,TabNet,LightGBM,88.80379326099865,51.008533601,0.0607679040003859,0.1907374370000027
openml__GesturePhaseSegmentationProcessed__14969__fold_1,0.5465587044534413,0.708502024291498,0.5285566408574021,0.7017388622251632,,,1.1245341366178438,0.7761620599112133,TabNet,LightGBM,138.17746416499904,44.39265891299988,0.0660854389989253,0.2707574779999504
openml__GesturePhaseSegmentationProcessed__14969__fold_2,0.5597165991902834,0.680161943319838,0.5398936005735859,0.670735554356914,,,1.130375282688375,0.8979075188477345,TabNet,LightGBM,95.7037125579991,39.87214949500003,0.0628321130025142,0.1638207979999606
openml__GesturePhaseSegmentationProcessed__14969__fold_3,0.5663627152988855,0.6889564336372846,0.5475178976481142,0.6787755086798778,,,1.1465751180613295,0.8147849150441496,TabNet,LightGBM,125.31104286199844,44.776580333999846,0.060133044997201,0.2873348260000057
openml__GesturePhaseSegmentationProcessed__14969__fold_4,0.5542046605876393,0.6818642350557245,0.5381618373478231,0.6735019518238976,,,1.1306036215797686,0.8252989277444108,TabNet,LightGBM,82.06539821299884,44.32009708299984,0.0622395200007304,0.2000698429999374
openml__GesturePhaseSegmentationProcessed__14969__fold_5,0.5734549138804458,0.7203647416413373,0.5592650700704795,0.7131520561340774,,,1.1123680610614504,0.7814811087169862,TabNet,LightGBM,94.51615648000006,52.388371319999976,0.0634281929997087,0.1720023979999609
openml__GesturePhaseSegmentationProcessed__14969__fold_6,0.5460992907801419,0.6950354609929078,0.5148357049308532,0.6856734053850145,,,1.1584536563590917,0.8409546148840991,TabNet,LightGBM,62.467927841000346,39.994719573,0.0669769250016543,0.0872743020000257
openml__GesturePhaseSegmentationProcessed__14969__fold_7,0.5866261398176292,0.6818642350557245,0.5710696061223981,0.6728665820741814,,,1.1772009899655218,0.8616376395566013,TabNet,LightGBM,116.39200307099964,44.13174399500008,0.0603618079985608,0.1953828700000031
openml__GesturePhaseSegmentationProcessed__14969__fold_8,0.5612968591691996,0.7021276595744681,0.5420297723602391,0.6952853507658087,,,1.1571757800064406,0.8033158554829128,TabNet,LightGBM,338.9099083309993,38.25617076499998,0.1448965999989013,0.1270874439999261
openml__GesturePhaseSegmentationProcessed__14969__fold_9,0.5663627152988855,0.6970618034447822,0.5474163063709673,0.6888460505655337,,,1.103270740673717,0.7739593814882346,TabNet,LightGBM,327.4766422499997,44.1020262940001,0.2513583629988716,0.295629075999841
openml__Internet-Advertisements__167125__fold_0,0.9634146341463414,0.9664634146341464,0.9634146341463414,0.9664634146341464,,,0.1282090692851077,0.1219912265249859,MLP,XGBoost,9.046585003000018,1.862495158000001,0.0682165690000147,0.047006902000021
openml__Internet-Advertisements__167125__fold_1,0.972560975609756,0.972560975609756,0.972560975609756,0.972560975609756,,,0.0978363679558997,0.0916387672846989,MLP,XGBoost,11.318123902999996,3.602092469000013,0.0672026989999992,0.0509259969999789
openml__Internet-Advertisements__167125__fold_2,0.9603658536585366,0.9664634146341464,0.9603658536585366,0.9664634146341464,,,0.1386932634662633,0.1127031598856272,MLP,CatBoost,18.04654318300004,3.2622826120000354,0.0678319040000587,0.1231334730000526
openml__Internet-Advertisements__167125__fold_3,0.972560975609756,0.9847560975609756,0.972560975609756,0.9847560975609756,,,0.0635004311956571,0.060261063142984,rtdl_MLP,LightGBM,15.135257450000012,1.4255417250000004,0.0709717640000064,0.0723794219999991
openml__Internet-Advertisements__167125__fold_4,0.9908536585365854,0.9847560975609756,0.9908536585365854,0.9847560975609756,,,0.0374998003077139,0.0606940766416976,MLP,CatBoost,10.154640642999992,3.535185991999924,0.0810386069999822,0.1173673949999738
openml__Internet-Advertisements__167125__fold_5,0.9847560975609756,0.9939024390243902,0.9847560975609756,0.9939024390243902,,,0.0588501672069779,0.0358893518177994,rtdl_MLP,CatBoost,8.114315821000218,3.2901131789999454,0.0717581370004154,0.1213317319998168
openml__Internet-Advertisements__167125__fold_6,0.9664634146341464,0.9664634146341464,0.9664634146341464,0.9664634146341464,,,0.1704784996004777,0.1192538924829854,DANet,XGBoost,117.27261254600036,1.136788733000003,0.0663350239992723,0.0458952740000313
openml__Internet-Advertisements__167125__fold_7,0.9542682926829268,0.9695121951219512,0.9542682926829268,0.9695121951219512,,,0.1495090573418271,0.1088841701702737,MLP,LightGBM,6.115828799000013,2.3815064950000533,0.0675067459999922,0.040285501000028
openml__Internet-Advertisements__167125__fold_8,0.9664634146341464,0.9664634146341464,0.9664634146341464,0.9664634146341464,,,0.0943119423406792,0.1090356977115101,rtdl_MLP,LinearModel,7.2574522660002,0.4068728770000014,0.0699969309998778,0.1726247090000008
openml__Internet-Advertisements__167125__fold_9,0.9877675840978594,0.9663608562691132,0.9877675840978594,0.9663608562691132,,,0.0630196018623247,0.0995167909836455,rtdl_MLP,CatBoost,10.12253126099995,5.27022753899999,0.0676749809999819,0.126093222999998
openml__JapaneseVowels__3510__fold_0,0.9869608826479438,0.9909729187562688,0.9870165124984918,0.9909718941249244,,,0.0386280294391098,0.0248107000853845,DANet,LightGBM,365.6007067649998,11.48061427399989,0.0390979399999196,0.2455901499999981
openml__JapaneseVowels__3510__fold_1,0.9849397590361446,0.9859437751004017,0.9849364137071408,0.9858915567239468,,,0.0540820545058542,0.0547452414777947,TabNet,CatBoost,237.89152754799943,22.251212410003063,0.1057577700012188,0.0067912339982285
openml__JapaneseVowels__3510__fold_2,0.9879518072289156,0.9799196787148594,0.9878853223138552,0.979902359894488,,,0.0406537226460626,0.0606517323931055,DANet,LightGBM,1021.1646641210028,14.419530874999964,0.0652074440004071,0.3330001479998827
openml__JapaneseVowels__3510__fold_3,0.9899598393574296,0.9869477911646586,0.9899527633284182,0.9870301002823636,,,0.0315750594423953,0.0381637484361114,DANet,LightGBM,337.0735153119999,23.91037484499998,0.0390615639998941,0.6307750049998049
openml__JapaneseVowels__3510__fold_4,0.9889558232931728,0.9869477911646586,0.9889951670481822,0.986907220593764,,,0.0274095720548405,0.0401860194117486,TabNet,CatBoost,204.3716975449988,22.35371961800047,0.1188188010000885,0.006765907000954
openml__JapaneseVowels__3510__fold_5,0.9899598393574296,0.9799196787148594,0.9899612515250052,0.9799363573711132,,,0.0391993364236656,0.0600897062664627,DANet,LightGBM,403.6331964540004,13.760586125999907,0.0268730930001765,0.3536250539998491
openml__JapaneseVowels__3510__fold_6,0.9909638554216867,0.9879518072289156,0.990948000085796,0.987940581749988,,,0.027952114254867,0.0444249436406087,DANet,CatBoost,916.932292043006,22.407517711002583,0.0648769659965182,0.0066489340024418
openml__JapaneseVowels__3510__fold_7,0.9899598393574296,0.9829317269076304,0.9899597600521312,0.9829675807449876,,,0.0324729171522617,0.0524861585818271,TabNet,CatBoost,86.83093380299943,13.838270360000024,0.0406570270006341,0.0066440450027585
openml__JapaneseVowels__3510__fold_8,0.9889558232931728,0.9879518072289156,0.988976497192012,0.98795495131196,,,0.028183532109623,0.0531742242142206,DANet,LightGBM,433.4088697070001,10.258408202000057,0.0273471439977583,0.2011239739999837
openml__JapaneseVowels__3510__fold_9,0.9899598393574296,0.9859437751004017,0.989925102276644,0.985909819910144,,,0.0447398726244654,0.0557344101692098,DANet,LightGBM,418.5436049019991,13.463906397000072,0.0258121699989715,0.3107048760000452
openml__LED-display-domain-7digit__125921__fold_0,0.74,0.76,0.7324805194805194,0.7481269841269841,,,0.8868846776615829,0.728405580302161,SAINT,KNN,25.836061604000065,0.0005123959999977,0.0838716989999284,0.0035586579999993
openml__LED-display-domain-7digit__125921__fold_1,0.82,0.78,0.8208119658119659,0.7762987012987013,,,0.6188655964285136,0.6397489587064311,SAINT,CatBoost,26.51649517900023,0.1298076810000026,0.071139796999887,0.0006501189999994
openml__LED-display-domain-7digit__125921__fold_2,0.68,0.72,0.6702034632034632,0.7138455988455987,,,0.9602770191058516,3.430338611898601,SAINT,KNN,25.08545386400056,0.0004967440000029,0.0726055970008019,0.0034455919999984
openml__LED-display-domain-7digit__125921__fold_3,0.7,0.72,0.6947881334351922,0.719931068931069,,,0.8020356220379472,0.7734957360250312,SAINT,CatBoost,26.85096373400029,0.6994895400000019,0.0682438849999016,0.0023264360000325
openml__LED-display-domain-7digit__125921__fold_4,0.86,0.86,0.8563103563103563,0.8563103563103563,,,0.6574348288774491,0.6340551328180353,SAINT,CatBoost,22.31297770399988,0.115872730999996,0.078479494000021,0.0005822170000016
openml__LED-display-domain-7digit__125921__fold_5,0.7,0.64,0.6983136863136862,0.6371861471861472,,,0.8044695507362485,0.8046820497979755,SAINT,CatBoost,28.823760001000664,0.6905920309999942,0.0758109070002319,0.0022400330000209
openml__LED-display-domain-7digit__125921__fold_6,0.72,0.7,0.7024786324786325,0.6852859362859363,,,0.8930810088478028,0.9126267291024808,SAINT,CatBoost,13.423973466000009,0.0725084239999915,0.0691699640001388,0.0005791079999966
openml__LED-display-domain-7digit__125921__fold_7,0.7,0.68,0.6881149961149962,0.6634141414141413,,,0.9392225749045612,0.9665521538871736,SAINT,RandomForest,22.943610760999945,0.1047265539999995,0.0743201540001337,0.0149484710000002
openml__LED-display-domain-7digit__125921__fold_8,0.68,0.66,0.6742346542346541,0.6496459096459095,,,1.1271401103399694,1.7502106165693254,SAINT,KNN,28.17275763500016,0.0004521249999989,0.0779835189998721,0.0035173880000023
openml__LED-display-domain-7digit__125921__fold_9,0.78,0.78,0.7898009768009767,0.7745256965256967,,,0.844120676368475,0.7731146308275317,SAINT,LightGBM,22.89885320899976,0.2614428809999936,0.0723108540000794,0.0054181219999946
openml__MagicTelescope__3954__fold_0,0.8859095688748686,0.8869610935856993,0.8859095688748686,0.8869610935856993,,,0.2789804549284907,0.2727491611936685,TabNet,CatBoost,150.57482245799838,5.065059052999999,0.1242916139999579,0.0026430110000035
openml__MagicTelescope__3954__fold_1,0.8885383806519453,0.8885383806519453,0.8885383806519453,0.8885383806519453,,,0.2756181166674897,0.282738637841507,TabNet,CatBoost,323.53291499899933,20.968528210000045,0.2177859829971566,0.0037365310000154
openml__MagicTelescope__3954__fold_2,0.882229232386961,0.8869610935856993,0.882229232386961,0.8869610935856993,,,0.2831840055567828,0.2887434720918079,TabNet,CatBoost,518.3075742930014,2.9477001910001945,0.2685334310008329,0.0025605939999877
openml__MagicTelescope__3954__fold_3,0.8838065194532071,0.8890641430073607,0.8838065194532071,0.8890641430073607,,,0.2824799403000658,0.2771386558298696,TabNet,CatBoost,349.5840019940006,12.060842352000009,0.19401168100012,0.0048304669999197
openml__MagicTelescope__3954__fold_4,0.8706624605678234,0.88801261829653,0.8706624605678234,0.88801261829653,,,0.3137240580913221,0.2881171633332388,TabNet,CatBoost,318.2536162789984,3.544396192999997,0.1959453809977276,0.0043677270000017
openml__MagicTelescope__3954__fold_5,0.8785488958990536,0.8853838065194533,0.8785488958990535,0.8853838065194531,,,0.2979306934070397,0.2856979479803195,TabNet,CatBoost,393.5054704930008,10.029892258000018,0.1995210150016646,0.003026396999985
openml__MagicTelescope__3954__fold_6,0.8811777076761304,0.8743427970557308,0.8811777076761302,0.8743427970557308,,,0.2935120249310852,0.3021750385409251,TabNet,CatBoost,528.7969884589984,2.0350650199999905,0.2707046790019376,0.0020141269999953
openml__MagicTelescope__3954__fold_7,0.882229232386961,0.8801261829652997,0.882229232386961,0.8801261829652995,,,0.2952983641018403,0.2850210852929545,TabNet,CatBoost,552.7532535939972,5.034547756999999,0.2715555830000085,0.0025116399999944
openml__MagicTelescope__3954__fold_8,0.889589905362776,0.8927444794952681,0.889589905362776,0.8927444794952681,,,0.2766106354484199,0.2731368606057533,TabNet,CatBoost,117.38734172099976,3.2666411299999254,0.0789092779996281,0.0024351819999992
openml__MagicTelescope__3954__fold_9,0.8759200841219769,0.8801261829652997,0.8759200841219769,0.8801261829652995,,,0.2935199828071739,0.2989408791268668,TabNet,CatBoost,379.1238528579997,3.148273753000012,0.1896607199996651,0.002650238000001
openml__MiceProtein__146800__fold_0,1.0,0.9907407407407408,1.0,0.9907186158679588,,,0.0007698645839371,0.0505397982064622,rtdl_ResNet,LightGBM,9.464168951999907,4.738416404999981,0.0551140550001036,0.0055455699999811
openml__MiceProtein__146800__fold_1,1.0,1.0,1.0,1.0,,,0.0031300973541625,0.0529446501126077,DANet,SVM,34.81656128799841,0.4637252180000075,0.0221732959998917,0.0157974969999941
openml__MiceProtein__146800__fold_2,0.9907407407407408,0.9629629629629628,0.9907407407407408,0.9629139721732316,,,0.051159047657136,0.1214772812032214,rtdl_ResNet,LightGBM,10.100579296999967,9.508791540999937,0.0530608250001023,0.0116803629999822
openml__MiceProtein__146800__fold_3,1.0,1.0,1.0,1.0,,,0.000910218722188,0.0057205463184167,rtdl_ResNet,LightGBM,8.287841455999995,2.354601600000024,0.046806453000002,0.0035678750000442
openml__MiceProtein__146800__fold_4,0.9907407407407408,1.0,0.990727023319616,1.0,,,0.0637160504071748,0.0083213326644095,rtdl_ResNet,LightGBM,8.902492502000001,5.348855744000048,0.0473571359999951,0.0038729290000105
openml__MiceProtein__146800__fold_5,1.0,0.9907407407407408,1.0,0.9907186158679588,,,0.000438312649578,0.0246014576195237,rtdl_ResNet,LightGBM,9.214904173999969,5.119777021000004,0.0495444720000364,0.005953900999998
openml__MiceProtein__146800__fold_6,1.0,1.0,1.0,1.0,,,0.0001396945332106,0.006864420719846,rtdl_ResNet,LightGBM,10.384563212000105,9.383654864999926,0.0630630450000353,0.011520498999971
openml__MiceProtein__146800__fold_7,1.0,1.0,1.0,1.0,,,2.364698662127296e-05,0.0169902305464827,rtdl_ResNet,LightGBM,9.828444705000038,2.122784568,0.0504493020000609,0.0031251840000052
openml__MiceProtein__146800__fold_8,1.0,0.9814814814814816,1.0,0.981433813824536,,,0.0001506745545546,0.0270654286694645,rtdl_ResNet,LightGBM,10.399357821999956,9.803717457000062,0.0570333139999092,0.0154759979999425
openml__MiceProtein__146800__fold_9,1.0,0.9722222222222222,1.0,0.9718189568022716,,,0.0001423538713529,0.0434907956545263,rtdl_ResNet,LightGBM,10.428725946999975,4.876241141999969,0.0545926859999781,0.0067228679999971
openml__MiniBooNE__168335__fold_0,0.9297301453063735,0.9434150841854386,0.9297301453063735,0.9434150841854386,,,0.1780970063821308,0.1494041744777633,DeepFM,LightGBM,458.5508018929977,54.698011512,0.1681502120009099,0.3893330710002374
openml__MiniBooNE__168335__fold_1,0.9344968094103177,0.9454140078419312,0.9344968094103177,0.9454140078419312,,,0.1624284487778974,0.1412486558779082,MLP,LightGBM,269.8338116269988,30.318454273000043,0.1196150559990201,0.3729322059998594
openml__MiniBooNE__168335__fold_2,0.9385715384023988,0.9447989544091644,0.9385715384023988,0.9447989544091644,,,0.15639322074366,0.1402132412148857,MLP,LightGBM,269.9426153849963,30.034107165000023,0.1222344180059735,0.3186001770000075
openml__MiniBooNE__168335__fold_3,0.9399554086261244,0.9482586299684784,0.9399554086261244,0.9482586299684784,,,0.1544628878846436,0.1371740653280426,MLP,LightGBM,338.27484580700184,56.57841699099981,0.1293899090014747,0.4829839180001727
